date,jour_culture,temperature_air_c,temperature_sol_c,humidite_air_pourcent,humidite_sol_pourcent,ph_sol,lumiere_heures_jour,pluie_mm_24h,arrosage_litres_jour,stade_croissance,hauteur_plant_cm,nb_fleurs,nb_fruits,couleur_feuilles,etat_general,recommandation
2025-06-03,94,24.5,23.2,66.1,71.1,6.74,7.5,4.0,1.8,fructification,84.8,11,19,vert,bon,bon
2025-05-29,89,26.3,23.7,80.0,56.4,7.03,10.9,2.3,0.86,fructification,134.9,3,4,vert,bon,bon
2025-03-05,4,13.7,14.1,57.9,59.5,6.16,8.2,0.0,1.52,semis,7.5,0,0,tachete,stress_leger,risque_froid
2025-06-01,92,26.0,24.5,73.6,74.5,6.33,8.8,0.9,1.79,fructification,117.5,6,22,vert,bon,bon
2025-04-16,46,16.3,12.2,75.6,60.1,7.03,5.7,0.6,2.65,croissance,62.2,0,0,jaune,stress_leger,manque_lumiere
2025-04-27,57,10.4,10.0,53.5,82.2,5.12,9.2,6.0,1.83,croissance,68.4,0,0,fonce,stress_moyen,risque_froid
2025-07-01,122,18.1,15.7,66.6,37.1,5.79,11.2,0.0,3.17,recolte,118.7,6,39,tachete,stress_leger,recolte_bientot
2025-05-12,72,21.8,20.1,73.0,65.5,6.08,13.4,0.7,1.32,floraison,92.8,5,1,vert,bon,bon
2025-04-18,48,17.4,15.8,51.6,53.9,6.0,11.3,6.8,1.01,croissance,52.9,4,0,vert,bon,bon
2025-03-26,25,17.5,18.0,61.1,65.5,6.82,10.7,3.6,2.38,jeune_plant,15.9,0,0,vert,bon,bon
2025-06-17,108,27.5,24.5,45.2,57.0,6.1,9.9,4.9,2.75,fructification,94.2,9,24,vert,bon,bon
2025-06-13,104,19.0,17.3,83.0,52.6,5.56,11.2,0.0,1.38,fructification,106.1,12,6,vert,stress_leger,bon
2025-07-01,122,24.9,22.6,81.7,53.9,6.31,12.1,0.3,0.76,recolte,103.9,3,17,vert,bon,recolte_bientot
2025-04-28,58,25.5,24.7,66.3,81.2,6.7,8.3,4.1,0.92,croissance,35.7,3,0,jaune,stress_leger,trop_eau
2025-07-23,144,24.7,24.9,76.8,64.7,7.43,12.2,0.0,1.68,recolte,157.3,5,25,vert,stress_leger,recolte_bientot
2025-04-29,59,23.9,20.1,79.1,72.9,7.54,12.8,0.0,1.61,croissance,49.8,0,0,tachete,stress_leger,sol_pas_adapte
2025-05-01,61,16.1,12.8,74.0,45.8,6.73,7.3,0.0,2.15,floraison,108.9,8,2,vert,bon,bon
2025-06-10,101,18.8,17.5,62.2,37.7,6.22,6.9,5.2,3.89,fructification,140.1,7,16,jaune,stress_leger,arroser
2025-06-13,104,18.7,17.1,76.2,68.8,7.72,7.6,1.1,2.9,fructification,142.4,6,21,jaune,stress_leger,sol_pas_adapte
2025-04-18,48,16.8,16.5,65.5,43.4,5.62,6.9,0.2,2.1,croissance,65.3,1,0,jaune,stress_leger,arroser
2025-03-21,20,27.3,25.6,42.7,39.0,7.26,12.7,1.8,3.48,jeune_plant,22.6,0,0,fonce,stress_leger,arroser
2025-03-15,14,21.7,18.7,82.8,77.6,6.78,9.7,0.0,1.75,semis,6.1,0,0,vert,bon,bon
2025-05-23,83,25.8,24.7,45.0,54.2,6.55,8.9,8.9,0.65,fructification,128.0,2,13,vert,bon,bon
2025-03-21,20,22.2,21.1,30.0,55.6,6.62,7.7,0.0,2.8,jeune_plant,17.9,0,0,vert,bon,bon
2025-07-27,148,21.6,19.0,67.9,48.6,5.93,11.2,6.5,0.99,recolte,159.0,7,18,tachete,bon,recolte_bientot
2025-04-07,37,23.3,22.5,64.5,66.8,6.24,9.6,5.1,2.63,croissance,76.6,2,0,vert,bon,bon
2025-05-11,71,18.7,15.6,39.1,56.5,5.65,9.1,1.2,1.25,floraison,74.0,14,2,vert,stress_leger,bon
2025-03-14,13,20.1,18.6,78.2,54.3,5.54,9.7,4.9,0.84,semis,5.5,0,0,vert,stress_leger,bon
2025-06-08,99,21.2,20.8,64.4,62.8,6.0,12.0,0.6,1.37,fructification,118.3,13,10,vert,bon,bon
2025-05-03,63,22.9,19.3,65.2,54.7,7.55,9.2,3.5,2.15,floraison,67.0,20,1,tachete,stress_leger,sol_pas_adapte
2025-05-29,89,26.6,24.7,90.9,61.1,7.05,10.1,10.5,0.0,fructification,145.3,14,8,vert,bon,bon
2025-04-23,53,17.5,14.4,71.6,53.5,6.69,9.6,2.5,0.86,croissance,45.6,2,0,vert,bon,bon
2025-05-16,76,27.9,26.2,57.0,67.3,5.95,11.4,0.0,2.69,floraison,75.0,26,0,vert,bon,bon
2025-03-21,20,15.4,12.5,70.8,35.0,6.18,8.1,0.0,4.85,jeune_plant,24.1,0,0,fonce,stress_leger,arroser
2025-06-20,111,21.7,21.0,88.9,56.9,6.48,7.6,2.7,3.0,fructification,133.9,14,16,vert,bon,bon
2025-06-03,94,19.0,15.3,95.0,63.3,6.51,11.8,0.2,0.59,fructification,118.6,5,11,vert,bon,bon
2025-05-15,75,14.2,11.8,68.7,46.6,6.09,8.9,4.9,1.48,floraison,105.0,15,2,fonce,stress_leger,risque_froid
2025-05-25,85,14.8,11.2,58.5,83.5,6.38,9.1,1.0,1.33,fructification,100.6,9,21,jaune,stress_moyen,trop_eau
2025-03-07,6,16.1,15.9,70.0,68.0,6.02,8.0,0.0,2.29,semis,6.2,0,0,jaune,bon,bon
2025-06-08,99,19.9,16.6,65.3,63.4,5.81,9.6,0.0,1.1,fructification,129.7,9,16,vert,bon,bon
2025-05-07,67,21.1,16.6,83.1,71.7,6.73,13.0,5.1,2.39,floraison,63.3,19,2,vert,bon,bon
2025-03-27,26,25.6,24.3,84.1,49.4,5.98,7.9,0.0,1.6,jeune_plant,20.4,0,0,vert,bon,bon
2025-05-24,84,23.1,23.7,64.1,32.2,6.89,6.8,0.5,2.35,fructification,118.3,2,13,fonce,stress_leger,arroser
2025-05-31,91,31.5,30.8,61.7,72.9,6.73,11.0,0.0,1.94,fructification,112.5,9,15,vert,bon,bon
2025-04-29,59,29.6,28.5,66.1,56.8,6.02,10.2,0.0,1.92,croissance,41.3,4,0,vert,bon,bon
2025-06-03,94,12.5,10.0,58.8,88.3,6.78,7.3,0.0,1.94,fructification,105.1,6,17,jaune,stress_moyen,trop_eau
2025-03-09,8,16.1,14.4,58.4,75.6,6.57,11.7,0.0,0.85,semis,5.5,0,0,vert,bon,bon
2025-04-30,60,23.7,24.6,64.6,52.3,5.93,9.4,10.6,0.0,floraison,93.7,18,1,vert,bon,bon
2025-06-28,119,29.8,27.9,66.1,57.3,5.89,11.4,8.4,0.62,fructification,102.4,14,19,jaune,bon,bon
2025-06-08,99,16.7,12.0,82.4,79.3,6.42,8.6,0.0,0.89,fructification,137.9,5,15,vert,bon,bon
2025-04-01,31,20.6,17.6,78.4,52.5,6.47,8.7,1.1,1.21,croissance,30.0,1,0,vert,bon,bon
2025-04-30,60,26.7,24.5,68.8,54.4,5.08,10.0,0.0,1.87,floraison,76.5,14,1,jaune,stress_leger,sol_pas_adapte
2025-05-07,67,24.7,23.9,49.0,77.9,6.14,8.7,5.2,1.6,floraison,67.9,26,2,jaune,bon,bon
2025-03-04,3,10.3,10.0,50.5,50.6,6.45,4.6,4.5,0.83,semis,5.4,0,0,tachete,stress_moyen,risque_froid
2025-04-28,58,27.4,24.6,56.3,56.6,6.82,9.0,1.1,1.16,croissance,40.4,1,0,vert,bon,bon
2025-04-24,54,20.1,16.0,54.6,75.7,6.91,7.9,2.5,0.52,croissance,28.4,2,0,vert,bon,bon
2025-03-08,7,22.2,18.5,47.6,55.4,6.15,7.9,0.0,0.72,semis,2.5,0,0,vert,bon,bon
2025-05-16,76,17.0,13.5,83.2,41.2,6.68,11.0,2.0,2.23,floraison,93.2,17,1,vert,bon,bon
2025-04-25,55,21.1,18.9,52.9,39.8,7.35,8.3,0.0,2.1,croissance,46.6,1,0,jaune,stress_leger,arroser
2025-06-09,100,17.0,13.9,43.0,52.5,6.99,11.0,5.2,1.49,fructification,90.9,12,7,vert,bon,bon
2025-04-14,44,26.5,27.2,58.9,70.7,7.64,8.8,1.7,1.33,croissance,56.0,4,0,jaune,stress_leger,sol_pas_adapte
2025-07-18,139,29.3,27.8,75.0,49.1,6.79,9.2,0.0,0.81,recolte,178.3,2,20,fonce,bon,recolte_bientot
2025-03-13,12,17.0,14.5,64.6,54.4,6.42,10.8,3.2,1.13,semis,5.9,0,0,vert,bon,bon
2025-06-16,107,23.8,20.0,50.0,56.4,6.54,9.4,5.5,1.71,fructification,134.4,4,6,vert,bon,bon
2025-04-27,57,22.9,22.3,65.2,90.0,5.67,12.1,1.6,0.86,croissance,64.3,3,0,tachete,stress_leger,trop_eau
2025-06-09,100,14.0,13.4,70.6,76.5,5.73,11.0,0.3,2.81,fructification,102.8,4,16,fonce,stress_moyen,risque_froid
2025-07-19,140,27.8,24.0,35.4,70.6,6.12,10.6,3.9,2.45,recolte,109.5,0,30,jaune,bon,recolte_bientot
2025-03-18,17,16.2,14.5,66.8,73.9,6.28,12.4,13.5,0.0,jeune_plant,11.8,0,0,vert,bon,bon
2025-05-27,87,21.7,20.2,63.6,74.7,6.37,6.0,2.0,2.65,fructification,121.5,4,3,vert,bon,bon
2025-06-17,108,27.5,27.1,73.0,65.4,7.38,10.0,0.6,0.56,fructification,99.9,5,17,vert,stress_leger,bon
2025-04-12,42,13.0,11.3,49.1,45.6,6.84,12.4,11.1,0.0,croissance,51.1,2,0,tachete,stress_leger,risque_froid
2025-04-08,38,13.2,11.5,88.6,35.9,6.02,10.9,2.4,2.41,croissance,74.1,2,0,fonce,stress_moyen,arroser
2025-07-19,140,24.5,25.2,75.6,56.4,5.99,12.5,1.5,2.39,recolte,136.3,2,37,tachete,bon,recolte_bientot
2025-03-24,23,25.9,21.2,81.0,52.2,6.1,9.9,0.0,0.65,jeune_plant,16.5,0,0,vert,bon,bon
2025-06-02,93,21.3,20.9,87.7,82.2,5.37,8.1,1.6,2.33,fructification,89.5,2,11,jaune,stress_leger,sol_pas_adapte
2025-07-04,125,17.8,15.1,62.0,61.2,7.25,11.8,0.0,0.6,recolte,129.1,4,12,vert,stress_leger,bon
2025-04-06,36,17.9,16.0,77.9,62.1,5.71,8.4,0.0,0.88,croissance,48.8,3,0,vert,stress_leger,bon
2025-04-09,39,14.8,12.9,80.4,50.2,6.38,11.4,0.7,2.2,croissance,42.8,1,0,fonce,stress_leger,risque_froid
2025-05-10,70,28.3,27.0,30.0,45.3,6.76,12.6,6.2,0.53,floraison,73.6,15,1,vert,bon,bon
2025-06-26,117,21.1,17.1,70.5,63.4,6.29,10.9,0.7,1.16,fructification,115.2,9,24,vert,bon,bon
2025-03-26,25,20.5,18.4,73.4,54.2,6.35,7.6,0.0,1.7,jeune_plant,8.4,0,0,vert,bon,bon
2025-04-12,42,26.0,23.2,32.4,71.1,6.72,8.7,0.0,2.0,croissance,46.2,4,0,vert,bon,bon
2025-03-09,8,21.0,19.3,54.1,60.1,6.56,8.5,6.3,1.89,semis,7.8,0,0,vert,bon,bon
2025-06-11,102,8.8,10.0,78.7,34.0,5.47,6.1,12.4,0.0,fructification,135.8,10,6,tachete,stress_moyen,risque_froid
2025-03-26,25,20.3,16.8,53.2,61.5,5.94,13.5,1.6,0.56,jeune_plant,13.7,0,0,vert,bon,bon
2025-05-07,67,22.3,21.0,45.7,59.4,6.57,8.9,0.0,1.97,floraison,66.7,19,2,vert,bon,bon
2025-06-20,111,27.9,25.0,65.7,60.8,6.25,7.3,11.5,0.0,fructification,92.7,7,21,vert,bon,bon
2025-06-01,92,18.1,18.2,53.6,60.6,6.65,11.6,3.4,2.05,fructification,119.8,7,18,vert,bon,bon
2025-04-16,46,13.3,14.2,61.3,45.0,5.82,8.0,3.6,1.97,croissance,76.6,1,0,jaune,stress_leger,arroser
2025-04-27,57,18.9,15.4,56.9,70.7,6.2,9.9,1.2,2.36,croissance,47.7,4,0,vert,bon,bon
2025-05-17,77,12.7,10.0,51.1,68.5,6.09,6.5,0.8,0.73,floraison,79.1,6,2,fonce,stress_leger,risque_froid
2025-03-20,19,26.3,27.4,73.7,22.3,6.48,10.1,0.0,4.58,jeune_plant,17.8,0,0,jaune,stress_leger,arroser
2025-07-26,147,24.2,24.0,49.5,47.1,6.03,9.0,0.0,2.48,recolte,130.8,0,38,vert,bon,recolte_bientot
2025-03-22,21,31.6,27.8,66.1,40.6,6.15,8.2,5.0,0.53,jeune_plant,19.0,0,0,vert,bon,bon
2025-07-11,132,17.7,13.9,91.6,67.4,7.03,11.1,5.1,0.55,recolte,158.9,4,18,fonce,bon,recolte_bientot
2025-06-19,110,12.9,10.0,95.0,62.0,6.59,11.3,0.3,1.46,fructification,106.2,6,20,fonce,stress_leger,risque_froid
2025-07-09,130,21.6,20.4,85.8,72.2,6.0,9.3,0.0,1.28,recolte,150.9,5,36,vert,bon,recolte_bientot
2025-07-05,126,25.0,22.0,61.5,71.2,6.71,10.5,0.6,2.89,recolte,130.1,2,26,vert,bon,recolte_bientot
2025-06-20,111,26.0,23.1,67.7,48.6,7.96,8.2,6.2,2.46,fructification,99.2,7,20,tachete,stress_leger,sol_pas_adapte
2025-05-21,81,16.3,15.4,53.0,44.1,6.49,9.7,0.0,2.21,fructification,96.5,12,10,vert,bon,bon
2025-04-29,59,18.2,16.5,84.0,82.3,5.8,12.0,9.6,1.04,croissance,29.8,0,0,tachete,stress_leger,trop_eau
2025-05-03,63,22.5,23.2,52.1,90.0,6.69,10.8,0.3,2.6,floraison,100.3,21,2,jaune,stress_leger,trop_eau
2025-05-19,79,21.0,18.1,59.2,67.8,6.98,12.9,0.4,2.94,floraison,95.0,24,0,vert,bon,bon
2025-05-19,79,15.2,11.3,30.0,74.1,6.51,12.1,0.4,2.96,floraison,75.0,21,0,vert,bon,bon
2025-06-02,93,9.9,10.0,71.5,73.2,6.29,8.6,0.0,2.83,fructification,126.3,7,19,fonce,stress_leger,risque_froid
2025-07-27,148,18.0,20.0,75.4,90.0,6.91,8.9,4.0,2.69,recolte,157.8,6,10,jaune,stress_leger,trop_eau
2025-07-04,125,15.8,11.6,86.8,72.1,6.45,9.1,1.3,1.61,recolte,154.0,1,26,fonce,bon,recolte_bientot
2025-03-31,30,20.9,21.2,64.8,64.4,6.62,6.7,5.8,0.74,croissance,63.9,0,0,vert,bon,bon
2025-07-07,128,22.6,18.9,60.6,40.7,6.05,6.0,4.9,2.34,recolte,143.0,0,39,jaune,stress_leger,manque_lumiere
2025-03-18,17,27.6,23.8,50.2,74.9,6.45,7.4,0.4,1.6,jeune_plant,16.2,0,0,vert,bon,bon
2025-06-09,100,18.8,15.5,52.2,38.1,6.97,5.5,0.0,4.07,fructification,91.7,14,19,fonce,stress_leger,manque_lumiere
2025-04-02,32,30.7,27.3,61.3,45.8,6.18,11.3,0.0,2.88,croissance,36.5,3,0,vert,bon,bon
2025-04-06,36,20.0,16.2,59.0,64.0,6.48,10.4,1.3,2.07,croissance,35.6,1,0,vert,bon,bon
2025-05-11,71,23.4,22.7,46.3,43.4,5.8,12.6,0.0,1.99,floraison,108.9,21,0,jaune,stress_leger,arroser
2025-04-21,51,27.9,28.4,50.2,81.1,6.26,11.1,4.8,0.95,croissance,31.0,4,0,tachete,stress_leger,trop_eau
2025-03-23,22,22.7,19.5,71.8,70.6,6.15,9.5,0.0,1.86,jeune_plant,11.5,0,0,vert,bon,bon
2025-04-27,57,22.0,19.6,59.4,49.1,6.66,13.3,2.4,1.84,croissance,35.8,3,0,vert,bon,bon
2025-05-13,73,22.0,19.7,90.1,86.4,6.43,9.3,0.7,2.68,floraison,65.2,29,1,tachete,stress_leger,trop_eau
2025-05-22,82,19.8,18.5,66.6,72.4,6.2,6.5,3.9,2.49,fructification,138.3,9,22,vert,bon,bon
2025-04-16,46,25.9,24.9,60.0,76.4,6.44,8.9,1.8,2.37,croissance,44.6,3,0,vert,bon,bon
2025-04-13,43,23.1,19.8,58.0,59.8,6.08,9.5,1.5,2.03,croissance,69.3,0,0,vert,bon,bon
2025-03-14,13,29.7,29.2,67.1,90.0,6.19,9.8,0.0,1.39,semis,4.0,0,0,jaune,stress_leger,trop_eau
2025-07-09,130,24.4,21.3,87.8,69.9,5.57,11.7,0.2,2.74,recolte,109.6,3,29,fonce,stress_leger,recolte_bientot
2025-06-26,117,19.0,13.4,58.8,73.7,6.77,10.9,0.0,1.58,fructification,91.6,8,23,vert,bon,bon
2025-06-02,93,22.8,18.0,75.2,67.5,6.71,10.4,1.1,1.16,fructification,128.7,7,14,vert,bon,bon
2025-03-11,10,19.0,17.5,69.7,31.7,7.51,12.6,0.0,3.14,semis,5.7,0,0,tachete,stress_leger,sol_pas_adapte
2025-07-09,130,23.8,20.9,56.8,44.9,6.28,10.0,0.0,1.52,recolte,122.4,3,30,jaune,bon,recolte_bientot
2025-06-21,112,31.6,28.5,39.7,52.9,5.51,11.5,7.7,1.76,fructification,103.0,7,8,fonce,stress_leger,risque_chaleur
2025-04-14,44,22.7,19.9,62.3,53.2,5.91,12.5,0.0,1.2,croissance,50.2,0,0,vert,bon,bon
2025-04-27,57,28.0,25.7,60.2,52.4,6.29,12.2,1.9,2.48,croissance,47.1,4,0,vert,bon,bon
2025-04-03,33,19.6,18.6,57.2,58.7,7.58,7.2,1.2,1.29,croissance,30.9,3,0,jaune,stress_leger,sol_pas_adapte
2025-07-18,139,22.9,22.5,37.6,62.1,7.1,10.1,1.0,1.0,recolte,121.2,7,10,vert,bon,bon
2025-07-15,136,22.9,19.0,49.0,49.6,6.02,10.1,7.1,2.36,recolte,142.6,4,31,jaune,bon,recolte_bientot
2025-07-06,127,24.3,22.6,49.7,63.1,7.23,10.9,6.4,2.12,recolte,171.9,4,18,vert,stress_leger,recolte_bientot
2025-07-22,143,25.8,25.5,51.3,51.4,6.42,13.2,0.0,2.04,recolte,103.2,4,30,vert,bon,recolte_bientot
2025-07-02,123,25.2,22.1,90.2,31.3,7.16,9.6,0.3,3.62,recolte,173.1,5,37,jaune,stress_leger,arroser
2025-06-19,110,20.8,16.9,85.5,59.2,6.42,8.2,0.7,2.07,fructification,144.7,4,12,vert,bon,bon
2025-07-22,143,21.2,18.3,50.3,43.7,7.11,9.0,6.1,0.95,recolte,175.8,6,34,vert,bon,recolte_bientot
2025-06-14,105,20.5,22.4,59.3,51.9,6.71,9.6,0.0,1.22,fructification,105.9,11,19,vert,bon,bon
2025-05-30,90,30.4,29.9,90.5,49.8,6.57,4.8,0.0,2.23,fructification,126.3,9,18,jaune,stress_leger,manque_lumiere
2025-07-03,124,24.8,19.5,58.3,86.0,6.42,10.6,4.2,2.22,recolte,169.1,1,32,jaune,stress_leger,trop_eau
2025-04-26,56,25.1,23.7,56.8,53.3,6.07,6.7,5.5,2.13,croissance,58.8,3,0,vert,bon,bon
2025-06-18,109,21.0,18.0,35.3,52.5,6.46,8.7,0.0,1.38,fructification,129.4,6,10,jaune,bon,bon
2025-05-18,78,21.5,17.8,45.4,89.0,6.42,11.9,1.9,1.47,floraison,113.2,5,2,tachete,stress_leger,trop_eau
2025-07-06,127,22.3,19.4,60.3,67.7,5.5,9.4,5.2,2.27,recolte,147.0,1,30,jaune,stress_leger,sol_pas_adapte
2025-07-06,127,19.2,16.9,63.8,76.4,6.11,13.1,0.0,1.37,recolte,163.5,4,11,vert,bon,bon
2025-06-27,118,20.4,18.4,59.9,35.4,7.05,11.8,1.0,3.61,fructification,117.3,5,10,fonce,stress_leger,arroser
2025-03-30,29,23.2,18.9,67.3,89.0,7.14,8.8,0.0,1.46,jeune_plant,13.9,0,0,tachete,stress_leger,trop_eau
2025-03-28,27,27.4,24.5,53.6,49.2,5.64,10.1,0.0,2.12,jeune_plant,16.7,0,0,jaune,stress_leger,bon
2025-03-28,27,26.9,26.8,59.6,67.9,6.89,9.8,1.5,0.83,jeune_plant,12.5,0,0,vert,bon,bon
2025-04-05,35,26.0,28.4,78.2,67.4,6.86,9.3,0.0,0.93,croissance,39.7,3,0,vert,bon,bon
2025-05-28,88,24.1,21.2,66.3,83.9,6.56,13.0,4.6,1.51,fructification,80.2,4,9,jaune,stress_leger,trop_eau
2025-04-15,45,17.9,16.9,62.9,78.1,6.28,9.3,0.2,1.0,croissance,44.1,4,0,vert,bon,bon
2025-05-28,88,18.3,15.3,89.7,49.2,6.21,7.5,11.2,0.0,fructification,146.8,4,6,vert,bon,bon
2025-04-24,54,15.3,12.1,52.2,57.9,5.95,11.0,0.0,2.09,croissance,79.6,4,0,vert,bon,bon
2025-03-23,22,26.7,23.8,58.0,33.2,6.97,12.2,0.8,3.99,jeune_plant,18.4,0,0,jaune,stress_leger,arroser
2025-04-10,40,31.1,26.4,91.9,62.2,6.59,7.4,1.8,0.57,croissance,49.7,4,0,vert,bon,bon
2025-03-21,20,16.2,13.0,48.5,58.4,6.2,10.6,5.0,2.42,jeune_plant,9.9,0,0,vert,bon,bon
2025-04-19,49,19.0,20.2,57.1,60.5,6.16,10.4,1.0,1.86,croissance,32.3,3,0,vert,bon,bon
2025-04-24,54,20.2,22.2,95.0,64.5,6.71,9.5,0.4,2.36,croissance,60.4,1,0,vert,bon,bon
2025-03-08,7,20.0,17.0,73.6,57.8,7.06,10.7,0.4,2.34,semis,3.7,0,0,vert,bon,bon
2025-03-05,4,29.3,27.0,89.9,76.6,6.27,7.2,0.1,0.73,semis,6.1,0,0,vert,bon,bon
2025-04-05,35,21.4,20.6,63.3,54.2,6.77,11.8,0.2,1.57,croissance,50.8,4,0,vert,bon,bon
2025-05-25,85,20.2,14.9,85.5,43.7,7.13,11.9,0.0,1.29,fructification,88.8,12,18,vert,bon,bon
2025-04-17,47,21.4,20.8,53.0,58.8,7.0,11.1,0.0,1.55,croissance,71.1,2,0,vert,bon,bon
2025-05-04,64,16.0,12.8,61.5,61.0,6.56,13.6,3.0,1.82,floraison,95.0,14,0,vert,bon,bon
2025-06-18,109,27.7,26.2,84.0,64.3,5.92,7.3,1.0,0.57,fructification,131.5,12,10,vert,bon,bon
2025-07-14,135,16.4,15.9,48.6,76.4,6.81,12.7,0.0,1.78,recolte,127.5,4,12,vert,bon,bon
2025-04-23,53,25.5,25.0,74.6,66.7,6.95,7.3,9.5,0.58,croissance,56.9,2,0,vert,bon,bon
2025-04-15,45,24.1,21.2,78.2,60.0,6.7,8.1,0.0,0.89,croissance,62.6,2,0,vert,bon,bon
2025-05-08,68,11.2,10.0,50.6,39.7,5.71,10.8,0.9,4.69,floraison,66.2,19,1,fonce,stress_moyen,risque_froid
2025-07-11,132,31.6,30.3,66.4,39.3,6.11,9.9,1.2,3.72,recolte,141.2,2,10,jaune,stress_leger,arroser
2025-06-16,107,25.6,24.4,52.2,61.4,6.19,9.0,0.0,1.41,fructification,96.1,5,14,vert,bon,bon
2025-04-24,54,20.7,16.8,47.8,60.5,5.58,8.2,0.0,0.52,croissance,50.7,0,0,vert,stress_leger,bon
2025-03-03,2,23.1,20.6,61.7,71.5,5.98,13.9,1.1,2.41,semis,7.6,0,0,vert,bon,bon
2025-04-15,45,25.2,21.2,80.9,58.9,6.28,8.0,4.7,2.2,croissance,41.5,1,0,vert,bon,bon
2025-05-15,75,16.6,17.2,51.6,63.3,6.9,8.9,0.7,1.16,floraison,99.8,24,0,vert,bon,bon
2025-07-12,133,19.0,16.6,77.1,51.2,6.13,9.6,12.0,0.0,recolte,150.4,0,28,vert,bon,recolte_bientot
2025-04-14,44,28.3,27.6,54.7,71.5,6.42,6.1,0.0,2.03,croissance,79.1,0,0,vert,bon,bon
2025-06-27,118,22.7,20.7,85.2,58.4,7.19,9.4,6.5,1.53,fructification,122.3,8,4,vert,bon,bon
2025-06-13,104,22.4,20.0,59.2,34.1,5.99,9.0,6.4,4.88,fructification,93.5,9,21,fonce,stress_leger,arroser
2025-05-12,72,23.6,21.9,50.4,89.8,5.79,10.2,4.1,0.86,floraison,112.7,5,2,jaune,stress_leger,trop_eau
2025-06-05,96,18.7,15.6,81.4,66.4,5.73,8.9,3.3,1.62,fructification,114.2,3,23,vert,stress_leger,bon
2025-04-09,39,8.0,10.0,59.0,49.4,6.9,12.9,0.0,1.04,croissance,38.8,1,0,tachete,stress_leger,risque_froid
2025-03-23,22,21.5,20.9,45.2,57.4,6.37,9.8,5.8,2.83,jeune_plant,23.9,0,0,vert,bon,bon
2025-06-29,120,20.1,19.5,86.2,72.9,5.61,8.7,10.0,0.0,recolte,123.2,3,14,vert,stress_leger,bon
2025-03-30,29,16.1,12.9,78.5,77.0,6.16,8.5,0.0,1.53,jeune_plant,12.0,0,0,vert,bon,bon
2025-05-04,64,16.7,13.3,69.4,59.2,7.14,11.6,0.0,0.8,floraison,98.0,22,0,vert,bon,bon
2025-05-05,65,24.9,22.7,86.1,52.7,6.98,9.9,0.3,2.84,floraison,109.5,16,1,vert,bon,bon
2025-05-09,69,22.4,20.3,95.0,77.8,6.86,10.2,5.2,0.53,floraison,92.5,24,2,vert,bon,bon
2025-03-26,25,30.0,28.0,47.2,59.3,5.98,10.9,2.8,0.89,jeune_plant,24.4,0,0,vert,bon,bon
2025-03-23,22,23.4,20.1,74.4,66.0,7.53,10.5,0.9,1.24,jeune_plant,8.0,0,0,tachete,stress_leger,sol_pas_adapte
2025-06-21,112,19.3,17.8,42.5,79.2,6.17,11.4,0.8,2.28,fructification,141.2,2,20,vert,bon,bon
2025-04-30,60,19.9,15.3,63.2,44.8,6.63,12.2,0.0,0.98,floraison,88.5,15,0,vert,bon,bon
2025-03-20,19,19.0,18.7,56.5,76.1,6.54,8.7,8.2,2.32,jeune_plant,23.6,0,0,vert,bon,bon
2025-04-04,34,18.3,15.9,51.7,52.2,5.55,9.2,0.0,1.31,croissance,54.9,3,0,vert,stress_leger,bon
2025-03-18,17,21.9,17.9,79.3,46.1,6.61,8.8,0.0,1.72,jeune_plant,12.9,0,0,vert,bon,bon
2025-04-15,45,20.2,18.8,59.9,73.0,6.03,12.3,0.4,0.95,croissance,52.1,1,0,vert,bon,bon
2025-05-31,91,25.4,23.1,39.4,65.0,7.0,12.6,0.9,2.18,fructification,83.6,6,5,vert,bon,bon
2025-06-09,100,19.1,17.6,91.2,73.8,6.64,9.6,0.0,1.28,fructification,123.4,5,6,vert,bon,bon
2025-04-29,59,21.2,21.3,52.8,55.7,6.65,10.8,0.0,1.78,croissance,51.8,2,0,vert,bon,bon
2025-06-17,108,18.8,16.9,54.8,66.2,6.36,10.5,0.9,1.43,fructification,97.8,9,11,vert,bon,bon
2025-07-28,149,19.3,17.6,65.7,78.9,7.8,12.3,0.0,0.99,recolte,125.5,6,38,jaune,stress_leger,sol_pas_adapte
2025-07-21,142,18.6,18.0,79.9,80.6,6.07,11.0,0.0,2.61,recolte,116.7,3,17,jaune,stress_leger,trop_eau
2025-07-18,139,18.5,16.9,49.8,34.7,6.5,8.7,0.0,3.2,recolte,128.1,4,10,jaune,stress_leger,arroser
2025-06-12,103,20.5,18.6,55.9,78.4,7.13,9.2,0.1,0.94,fructification,146.9,11,20,vert,bon,bon
2025-05-07,67,9.9,10.0,49.8,32.5,7.3,7.9,0.0,2.66,floraison,103.8,13,2,fonce,stress_moyen,risque_froid
2025-03-26,25,19.8,18.1,45.6,57.9,7.05,5.6,3.3,2.59,jeune_plant,11.7,0,0,fonce,stress_leger,manque_lumiere
2025-03-04,3,21.2,17.1,59.2,73.2,7.1,12.5,5.4,2.9,semis,6.7,0,0,vert,bon,bon
2025-03-07,6,24.4,21.8,87.9,65.5,6.04,11.3,6.1,1.58,semis,7.8,0,0,vert,bon,bon
2025-04-24,54,18.7,16.4,50.9,76.8,6.35,12.9,4.5,1.46,croissance,49.4,2,0,vert,bon,bon
2025-05-19,79,19.4,19.2,95.0,64.4,6.04,8.1,3.9,1.94,floraison,98.9,14,1,vert,bon,bon
